Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Category,Subcategories,Product Page URL,Attachement,Image URL
Hufried Group,27985-FRU,Hufried Group,27985-FRU,Accutron™ Digi-Flo™ Optional Conduit Kit,"Description
            For use when local codes require wiring inside conduitFor use when local codes require wiring inside conduit",,,digi-flotm-automatic-switching-manifolds,,https://www.hufriedygroup.com/digi-flotm-automatic-switching-manifolds/accutrontm-digi-flotm-optional-conduit-kit,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-27985-FRU-digi-flo-optional-conduit-kit-2105.jpg?itok=YBZ2WAhO
Hufried Group,34079,Hufried Group,34079,Surface Q/C Vacuum Outlet,"Description
            White outlet accommodates both Accutron™ and Porter™ quick connect hoses. Requires use of Vacuum Male Connector #33972. Surface outlets can be installed after the fact when walls are already in place.White outlet accommodates both Accutron™ and Porter™ quick connect hoses.",,,surface-outlets,,https://www.hufriedygroup.com/surface-outlets/surface-q-c-vacuum-outlet,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34079-surface-q-c-vacuum-outlet-2104.jpg?itok=E-l-WA-o
Hufried Group,34061-90HT-10,Hufried Group,34061-90HT-10,"O2 DISS Hand-Tight X DISS 90°, 10'",,,,q-c-hoses-connectors,,https://www.hufriedygroup.com/q-c-hoses-connectors/o2-diss-hand-tight-x-diss-90deg-3,/documents/34082,/sites/default/files/styles/500x500/public/default_images/GC-WebImages-NewWebsite-ErrorImage-2004_0.jpg?itok=WBGan6SI
Hufried Group,38006,Hufried Group,38006,Portable Oxygen System,"Includes: Bag, Valve, Mask (Manual Resuscitator), Oxygen Tube, Cylinder Wrench, and Cart (gas cylinder not included).",,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/portable-oxygen-system,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-38006-portable-oxygen-system-2104.jpg?itok=8PA-o23u
Hufried Group,38013,Hufried Group,38013,Deluxe Portable Oxygen System,"Description
            Reliable and readily accessible oxygen products offer assurance that you’re prepared to handle unexpected emergencies. Accutron’s easy-to-operate oxygen equipment will provide you with that peace of mind.Includes: Demand Valve with O2 Q/C Fitting, Adult Facemask, Adjustable Liter Flow Regulator, In-line O2 Adapter, Cylinder Wrench, and Cart (gas cylinder not included).",,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/deluxe-portable-oxygen-system,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-38013-deluxe-portable-oxygen-system-2104.jpg?itok=p1wSPDWR
Hufried Group,56950,Hufried Group,56950,Accutron™ Digital Ultra™ Flushmount Package I— for Accu-Vac™ System,"Description
            The Digital Ultra™ Flushmount is the right choice for clinicians who prefer to work in a digital environment but want critical parameters displayed both numerically and as electronic flow tubes. The ease of color-coded, fingertip controls is an additional feature of the flowmeter. Its sealed flush surface makes it easy to disinfect or barrier-protect. The unit's design complements aseptic, contemporary operatory environments.

Automatic compensation to easily adjust total flow or gas ratiowhile the other stays constant.
Both digital and electronic flowtube displays for ease of use.
Maximum nitrous oxide ratio at 70% for patient safety.
Audible and visual alarms to notify of low oxygen.
Oxygen fail-safe and flush for additional safety.
Emergency oxygen resuscitation connector.
Sealed flush surface makes it easy to disinfect or barrier-protect.
Multiple mounting options available.

All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Dimensions (W x H x D)Flushmount Control Module: 9 1/4"" x 4"" x 1 1/2""Remote Main Module: 8"" x 4"" x 7 1/2""Mounted Dimensions (W x H x D): 9 1/2"" x 4 1/4"" x 1/4""Weight Flushmount Control Module: 1.3 lbs (0.6 kg)Weight Remote Main Module: 6.1 lbs (2.8 kg)Mixed Gas Outlet Diameter: 7/8"" Nominal (22 mm)Oxygen Inlet: Male DISS (CGA 1240)Nitrous Oxide Inlet: Male DISS (CGA 1040)Nitrous Oxide Mixed Ratio Range: 0-70%Oxygen Flow Range: 1.0-9.9 LPMNitrous Oxide Flow Range: 0-6.9 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect(1/4"" Imperial) at Remote OutletResuscitator Connector Flow: 100 LPM OxygenPower Requirements: 100-240 Volt AC; 50-60 HzIncludes: Digital Ultra™ Flushmount Flowmeter, Mounting Hardware, Check Valve Risers, Accu-Vac™ Vacuum Controller, Accu-Vac™ Flush Panel Mount Faceplate and Scavenging Circuit II (for Accu-Vac).",,,digital-ultratm-flowmeters,,https://www.hufriedygroup.com/digital-ultratm-flowmeters/accutrontm-digital-ultratm-flushmount-package-i-accu-vactm-system,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-56950-digital-ultra-flushmount-package-i-for-accu-vac-system-2105.jpg?itok=6Loadn8l
Hufried Group,46100,Hufried Group,46100,Accutron™ Ultra DC™ Package B – 4-Cylinder Portable,"Description
            The Ultra DC™ Flowmeter is designed for the clinician preferring the dual control method of establishing N2O and O2 settings and state-of-the-art design innovation. The unit combines conventional operation with optimal safety, and its appearance complements modern operatory esthetics.

Independent oxygen and nitrous oxide controls.
Oxygen control with on/off switch.
Oxygen fail-safe and oxygen flush.
Oxygen resuscitation connector.
Emergency air valve.
Directional check valve.
DISS inlet fittings.

All Accutron flowmeters carry a 2-year warranty – the longest flowmeter warranty in the dental industry.
Product SpecificationsDimensions (W x H x D): 4 1/4"" x 10 1/2"" x 8""Weight: 4.5 lb (2.0 kg)Mixed Gas Outlet Diameter: 7/8"" nominal (22 mm)Oxygen Inlet: Male DISS (CGA-1240)Nitrous Oxide Inlet: Male DISS (CGA-1040)Oxygen Flow Range: 3-10 LPMNitrous Oxide Flow Range: 0-7 LPMInlet Pressure (each gas): 50-55 psiResuscitator Connector: Quick Connect (1/4"" Imperial)Resuscitator Connector Flow: 100 LPM OxygenIncludes: Ultra DC™ Flowmeter, 4-Cylinder Portable, Scavenging Circuit II",,,ultra-dctm-flowmeters,,https://www.hufriedygroup.com/ultra-dctm-flowmeters/accutrontm-ultra-dctm-package-b-4-cylinder-portable,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-46100-ultra-dc-package-b-4-cylinder-portable-2000x2000-2106.jpg?itok=4mlXZLj4
Hufried Group,28085,Hufried Group,28085,O2 DISS x DISS Demand Check Valve Assembly,"Description
            For pre-installation of Flushmount Flowmeters
(component of 23173-FRU)For pre-installation of Flushmount Flowmeters",,,flowmeters,,https://www.hufriedygroup.com/flowmeters/o2-diss-x-diss-demand-check-valve-assembly,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-28085-o2-diss-x-diss-demand-check-valve-assembly-2104.jpg?itok=S5_eXkgP
Hufried Group,34014,Hufried Group,34014,Surgical E-Vac Kit,"Description
            Surgical Suction AccessoriesIncludes: Five 1500 ml single-use canisters, wall mount plate and mounting hardware. Requires vacuum outlet 34011.",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/surgical-e-vac-kit,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-34014-surgical-e-vac-kit-2000x2000-2106.jpg?itok=jQFWnQmc
Hufried Group,38009,Hufried Group,38009,Full Facemask — Child,"Description
            Surgery System AccessoriesReplacement part for Demand Valve, Manual Resuscitator, and Oral Surgery System.",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/full-facemask-child,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-38009-full-facemask-child-2105.jpg?itok=fM28smrA
Hufried Group,32007,Hufried Group,32007,Accutron™ PIP+™  Scavenging Circuit II for Standard Bag Tee,"Description
            X-ray compatible and sterilizable, Accutron™ PIP+™ Scavenging Circuit consists of a vacuum control assembly, a continuum of tubing and a complementary sampling of PIP+™ Single-Use Nasal Masks. Vacuum controllers allows for vacuum control at NIOSH and ADA's recommended rate of 45 liters per minute. Flexible system accommodates most brands of flowmeters; bright white finish complements clinical environments.
Accommodates most flowmeter brandsReprocessing: The ADA recommends using sterilizable scavenging circuits. Keep extra tubing components on hand in order to sterilize after every patient.Includes: Scavenging Circuit with Vacuum Control Valve, Corrugated Tube, Reservoir Bag and a complimentary sampling of  single-use PIP+™ Nasal Masks (nasal masks included are representative of all sizes available)",,,piptm-scavenging-circuits,,https://www.hufriedygroup.com/piptm-scavenging-circuits/accutrontm-piptm-scavenging-circuit-ii-standard-bag-tee,"https://www.hufriedygroup.com/sites/default/files/2021-07/28903%20PIP%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-32007-pip-scavenging-circuit-ii-for-standard-bag-tee-2000x2000-2106.jpg?itok=A2FtXfzB
Hufried Group,33010,Hufried Group,33010,Accutron™ PIP+™  Scavenging Circuit I for Standard Bag Tee,"Description
            X-ray compatible and sterilizable, Accutron™ PIP+™ Scavenging Circuit consists of a vacuum control assembly, a continuum of tubing and a complementary sampling of PIP+™ Single-Use Nasal Masks. Vacuum controllers allows for vacuum control at NIOSH and ADA's recommended rate of 45 liters per minute. Flexible system accommodates most brands of flowmeters; bright white finish complements clinical environments.Accommodates most flowmeter brandsReprocessing: The ADA recommends using sterilizable scavenging circuits. Keep extra tubing components on hand in order to sterilize after every patient.Includes: Scavenging Circuit with Vacuum Control Valve and a complimentary sampling of single-use PIP+™ Nasal Masks",,,piptm-scavenging-circuits,,https://www.hufriedygroup.com/piptm-scavenging-circuits/accutrontm-piptm-scavenging-circuit-i-standard-bag-tee,"https://www.hufriedygroup.com/sites/default/files/2021-07/28903%20PIP%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33010-pip-scavenging-circuit-i-for-standard-bag-tee-500x500-2105.jpg?itok=PVHXDlmb
Hufried Group,28624-FRU,Hufried Group,28624-FRU,Accutron™ Axess™ RFS Hose Assembly,,,,axesstm-scavenging-circuits,,https://www.hufriedygroup.com/axesstm-scavenging-circuits/accutrontm-axesstm-rfs-hose-assembly,"https://www.hufriedygroup.com/sites/default/files/2021-07/28904%20Axess%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00019_rev_c_0120_axess_sell_sheet.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-28624-FRU-axess-rfs-hose-assembly-2104.jpg?itok=aSjt6ZmO
Hufried Group,28625-FRU,Hufried Group,28625-FRU,Accutron™ Axess™ In-Line Hose Assembly,,,,axesstm-scavenging-circuits,,https://www.hufriedygroup.com/axesstm-scavenging-circuits/accutrontm-axesstm-line-hose-assembly,"https://www.hufriedygroup.com/sites/default/files/2021-07/28904%20Axess%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00019_rev_c_0120_axess_sell_sheet.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-28625-FRU-axess-in-line-hose-assembly-2106.jpg?itok=CQBdB_rn
Hufried Group,34009,Hufried Group,34009,Recessed Q/C O2 Outlet,"Description
            White, slim-line outlet accommodates both Accutron™ and Porter™ quick connect hoses.White, slim-line outlet accommodates both Accutron™ and Porter™ quick connect hoses.",,,recessed-outlets,,https://www.hufriedygroup.com/recessed-outlets/recessed-q-c-o2-outlet,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34009-recessed-q-c-o2-outlet-500x500-2105.jpg?itok=eHi6wMZE
Hufried Group,34013-3,Hufried Group,34013-3,Micro In-line Dual Outlet (N2O-O2) Kit – DISS,"Description
            Dual and Triple Micro Outlets are perfect companions for flowmeter systems that are mounted in a cabinet, like the Digital Ultra™ Flushmount and the Ultra PC™ % Cabinet Mount. The Micros can rest on a shelf or the floor of a base cabinet and offer flexibility that isn’t always possible with fix-mount outlet stations.Includes check valve risers, hoses and outlet station.",,,micro-outlets,,https://www.hufriedygroup.com/micro-outlets/micro-line-dual-outlet-n2o-o2-kit-diss,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34013-3-micro-in-line-dual-outlet-n2o-o2-kit-diss-2105.jpg?itok=Xpy3G_iM
Hufried Group,34003,Hufried Group,34003,Floor Q/C Dual Outlet (N2O-O2),"Description
            White outlet accommodates both Accutron™ and Porter™ quick connect hoses. Surface outlets can be installed after the fact when walls are already in place.White outlet accommodates both Accutron™ and Porter™ quick connect hoses.",,,surface-outlets,,https://www.hufriedygroup.com/surface-outlets/floor-q-c-dual-outlet-n2o-o2,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34003-floor-q-c-dual-outlet-n2o-o2-500x500-2105.jpg?itok=WGBJtUni
Hufried Group,28000,Hufried Group,28000,Micro Outlet Spacer (for Dual & Triple Micro Outlets),"Description
            Dual and Triple Micro Outlets are perfect companions for flowmeter systems that are mounted in a cabinet, like the Digital Ultra™ Flushmount and the Ultra PC™ % Cabinet Mount. The Micros can rest on a shelf or the floor of a base cabinet and offer flexibility that isn’t always possible with fix-mount outlet stations.",,,micro-outlets,,https://www.hufriedygroup.com/micro-outlets/micro-outlet-spacer-dual-triple-micro-outlets,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-28000-micro-outlet-spacer-for-dual-triple-micro-outlets-500x500-2105.jpg?itok=Lkmy3azG
Hufried Group,34010-I,Hufried Group,34010-I,Recessed Imperial™ Q/C N2 Outlet,"Description
            Outlet accommodates Imperial N2 quick connect hose.Outlet accommodates Imperial N2 quick connect hose.",,,recessed-outlets,,https://www.hufriedygroup.com/recessed-outlets/recessed-imperialtm-q-c-n2-outlet,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-34010-I-recessed-imperial-q-c-n2-outlet-2105.jpg?itok=aplFGulb
Hufried Group,34012-3-NS,Hufried Group,34012-3-NS,Micro In-line Triple Outlet – DISS,"Description
            Dual and Triple Micro Outlets are perfect companions for flowmeter systems that are mounted in a cabinet, like the Digital Ultra™ Flushmount and the Ultra PC™ % Cabinet Mount. The Micros can rest on a shelf or the floor of a base cabinet and offer flexibility that isn’t always possible with fix-mount outlet stations.For mounting within cabinetry. Requires use of Vacuum Male Connector #33972.",,,micro-outlets,,https://www.hufriedygroup.com/micro-outlets/micro-line-triple-outlet-diss,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-34012-3-NS-micro-in-line-triple-outlet-diss-2105.jpg?itok=eWeTgaem
Hufried Group,34004,Hufried Group,34004,Recessed Q/C Triple Outlet (N2O-O2-Vac),"Description
            White, slim-line outlet accommodates both Accutron™ and Porter™ quick connect hoses. Requires use of Vacuum Male Connector #33972.White, slim-line outlet accommodates both Accutron™ and Porter™ quick connect hoses.",,,recessed-outlets,,https://www.hufriedygroup.com/recessed-outlets/recessed-q-c-triple-outlet-n2o-o2-vac,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-34004-recessed-q-c-triple-outlet-n2o-o2-vac-2104.jpg?itok=ylLz006-
Hufried Group,34005,Hufried Group,34005,Recessed Q/C Dual Outlet (N2O-O2),"Description
            White, slim-line outlet accommodates both Accutron™ and Porter™ quick connect hoses.White, slim-line outlet accommodates both Accutron™ and Porter™ quick connect hoses.",,,recessed-outlets,,https://www.hufriedygroup.com/recessed-outlets/recessed-q-c-dual-outlet-n2o-o2,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-34005-recessed-q-c-dual-outlet-n2O-O2-2106.jpg?itok=KsvayhvT
Hufried Group,26849,Hufried Group,26849,Oxygen Fitting,DISS with Female Q/C,,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/oxygen-fitting,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-26849-oxygen-fitting-diss-with-female-q-c-2106.jpg?itok=GzTN4v7O
Hufried Group,38011,Hufried Group,38011,Demand Valve Resuscitator,"Includes: Demand Valve, 6' O2 Hose, O2 Male Q/C Fitting.",,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/demand-valve-resuscitator,"https://www.hufriedygroup.com/sites/default/files/2022-06/NOOS-Accutron-Brochure-8.5x11-DLIT00786-RevB-US-2203-Web.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-38011-demand-valve-resuscitator-2106.jpg?itok=kGR-c7k0
Hufried Group,20526,Hufried Group,20526,E Cylinder Mobile Cart,,,,oxygen-equipment-components,,https://www.hufriedygroup.com/oxygen-equipment-components/e-cylinder-mobile-cart,/documents/34082,/sites/default/files/styles/500x500/public/HuFriedyGroup-20526-e-cylinder-mobile-cart-2105.jpg?itok=pQ0PSSXI
Hufried Group,33013,Hufried Group,33013,Accutron™ PIP+™ Scavenging Circuits with Multi-Use Masks,"Description
            SterilizableX-Ray CompatibleMeets NIOSH and ADA flow rate recommendationsFlexible system accommodates most brands of flowmetersNot made with natural rubber latexIncludes: Scavenging system (for standard bag tee) with small, multi-use nasal mask.",,,piptm-scavenging-circuits,,https://www.hufriedygroup.com/piptm-scavenging-circuits/accutrontm-piptm-scavenging-circuits-multi-use-masks-1,"https://www.hufriedygroup.com/sites/default/files/2021-07/28903%20PIP%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/publication_1.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-33013-pip%2B-scavenging-circuits-with-small-multi-use-mask-2106.jpg?itok=KRhtGgzY
Hufried Group,43006,Hufried Group,43006,Accutron™ ClearView™ Scavenging Circuit I for RFS™ Remote Flow System & Accu-Vac™ Vacuum Controllers,"Description
            X-ray compatible and sterilizable, Accutron™ ClearView™ Scavenging Circuit consists of a continuum of tubing and a complementary sampling of ClearView™ Single-Use Nasal Masks, and are compatible with your RFS or Accu-Vac vacuum systems. Vacuum controllers allows for vacuum control at NIOSH and ADA's recommended rate of 45 liters per minute. Flexible system accommodates most brands of flowmeters; bright white finish complements clinical environments.
Not made with natural rubber latexIncludes: Scavenging Circuit and sampling of ClearView™ Single-use Nasal Masks",,,clearviewtm-scavenging-circuits,,https://www.hufriedygroup.com/clearviewtm-scavenging-circuits/accutrontm-clearviewtm-scavenging-circuit-i-rfstm-remote-flow,"https://www.hufriedygroup.com/sites/default/files/2021-07/28902%20Clearview%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00463_rev_b1019_clearview_masks_brochure_single_pages.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-43006-ClearviewScavengingCircuitIForRfsRemoteFlowSystemAccuVacVacuumControllers-1000x1000-2106.jpg?itok=AldlHw1a
Hufried Group,52005,Hufried Group,52005,Accutron™ Axess™ Scavenging Circuit for In-line Vacuum Controller,"Description
            The Axess scavenging circuits can be steam-sterilized, which means it’s environmentally friendly and cost effective!The slender and lightweight tubing goes hand-in-hand with the design of the Axess Low Profile Mask:

More comfortable for patients
Increases the clinician’s field of view
allows clinician unobstructed access to the oral cavity
Minimizes drag and pull, so nasal mask stays in place
Not made from natural rubber latex

And...instead of the circuit's tubing wrapping behind the patient's head and the chair, the slender tubing wraps behind the patient's ears and is secured by a slider under the chin.Includes 6-foot long low profile scavenging circuit with In-line vacuum controller, complimentary low profile nasal mask assortment, adapters for connecting most non-Accutron vacuum controllers, instructions for use and reprocessing.",,,axesstm-scavenging-circuits,,https://www.hufriedygroup.com/axesstm-scavenging-circuits/accutrontm-axesstm-scavenging-circuit-line-vacuum-controller,"https://www.hufriedygroup.com/sites/default/files/2021-07/28904%20Axess%20Scavenging%20Circuit%20IFU%20Rev%20C.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/dlit00019_rev_c_0120_axess_sell_sheet.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-52005-axess-scavenging-circuit-for-in-line-vacuum-controller-2104.jpg?itok=bED4QRK3
Hufried Group,47050,Hufried Group,47050,Directional Y Valve,"Description
            Surgery System Accessories",,,digital-ultratm-oral-surgery,,https://www.hufriedygroup.com/digital-ultratm-oral-surgery/directional-y-valve,"https://www.hufriedygroup.com/sites/default/files/2021-07/26256%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-DE%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K%20DE.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-IT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20K.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/26256-PT%20Digital%20Ultra%20Flowmeter%20Manual%20Rev%20L%20PT.pdf,https://www.hufriedygroup.com/sites/default/files/2021-07/0319_dlit00786_rev_a_accutron_flowmeter_brochure_single_pages_digital.pdf,/documents/34082",/sites/default/files/styles/500x500/public/HuFriedyGroup-47050-directional-y-valve-2105.jpg?itok=FExcUXQj
