Seller Platform,Seller SKU,Manufacture Name,Manufacture Code,Product Title,Description,Packaging,Qty,Category,Subcategory,Product Page URL,Attachment URL,Image URL
Centrixdental,310285,Centrixdental,310285,NoCord,"Centrix’s NoCord™ VPS System Refill Kit is an all-in-one system that retracts the gingiva, controls bleeding and takes a clear final impression. It is designed specifically for the wash and tray technique and eliminate the time and costs of packaging cord (or clay) and applying hemostatic agents.Similar to the NoCord™ VPS Introductory Kit, it is a larger refill system kit containing 6 to 1 ratio of impressioning materials.Kit includes:NoCord Wash Material (6 x 50mL)NoCord MegaBody Tray Material (12 x 50mL)SuperMixer™ Mixing Tip, 12 Teal Hubs (use with tray materials)SuperMixer Mixing Tip, 12 Yellow Hubs with 18 gauge green hub stainless steel tip (use with wash materials)3.n.One™ Impression Trays Sampler (2 anterior, 2 posterior and 2 quadrant dual arch trays)Clinical Case Video",,1,,,https://www.centrixdental.com/nocord-vps-system-intro-kit.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoCord.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/n/o/nocordvps_systemrefill_kit_wburst_1.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/n/o/nocord-nokidding_nocordvps_cordless-impressioning-system.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/n/o/nocord-vps-dentistry-today-top-innovative-products-2019_2.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/d/p/dps_recommended_nocordvps_1.png"
Centrixdental, 310281,Centrixdental, 310281,NoCord-2-Pack ($70.99) REF 310281,"NoCord MegaBody Tray Material is part of the NoCord™ VPS Introductory Kit and One-Step, Self-Retracting Impressioning System. NoCord MegaBody Tray Material is designed to be used with Centrix’s NoCord™ Wash Material to help drive the NoCord Wash into the sulcus to displace gingiva and completely capture prep margins. NoCord Wash Material is the first wash material in the market that incorporates a hemostatic agent to control bleeding and fluid flows. It contains 15% alum (ammonium aluminum sulfate) that effectively closes cut capillaries controlling bleeding.Both NoCord Wash and NoCord MegaBody Tray Materials are formulated to work together as a system and should always be used together for optimal margins and final impression result.Kit (available in 2 or 10-pack) includes:NoCord MegaBody Tray Material (50mL)SuperMixer Mixing Tip, Teal Hub (6 for 2 pack or 12 for 10 pack)380mL Kit 1-pack includes:NoCord VPS MegaBody Tray Material (380mL)Bayonet Ring (1)SuperMixer Mixing Tips, 380 Yellow (10 pack)380mL Kit 2-pack includes:NoCord VPS MegaBody Tray Material (380mL)Bayonet Ring (1)Clinical Case Video",,1,,,https://www.centrixdental.com/nocord-megabody-tray-material.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoCord.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/n/o/nocordmegabody-2.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/n/o/nocordmegabody-2.jpg"
Centrixdental, 910637-,Centrixdental, 910637-,NoCord-380 Yellow - 40 ct. ($85.99) REF 910637-,"NoCord MegaBody Tray Material is part of the NoCord™ VPS Introductory Kit and One-Step, Self-Retracting Impressioning System. NoCord MegaBody Tray Material is designed to be used with Centrix’s NoCord™ Wash Material to help drive the NoCord Wash into the sulcus to displace gingiva and completely capture prep margins. NoCord Wash Material is the first wash material in the market that incorporates a hemostatic agent to control bleeding and fluid flows. It contains 15% alum (ammonium aluminum sulfate) that effectively closes cut capillaries controlling bleeding.Both NoCord Wash and NoCord MegaBody Tray Materials are formulated to work together as a system and should always be used together for optimal margins and final impression result.Kit (available in 2 or 10-pack) includes:NoCord MegaBody Tray Material (50mL)SuperMixer Mixing Tip, Teal Hub (6 for 2 pack or 12 for 10 pack)380mL Kit 1-pack includes:NoCord VPS MegaBody Tray Material (380mL)Bayonet Ring (1)SuperMixer Mixing Tips, 380 Yellow (10 pack)380mL Kit 2-pack includes:NoCord VPS MegaBody Tray Material (380mL)Bayonet Ring (1)Clinical Case Video",,1,,,https://www.centrixdental.com/nocord-megabody-tray-material.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoCord.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/n/o/nocordmegabody-2_1.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/n/o/nocordmegabody-2_1.jpg"
Centrixdental, 310286,Centrixdental, 310286,NoCord-380 Tray Material 1-Pack ($235.99) REF 310286,"NoCord MegaBody Tray Material is part of the NoCord™ VPS Introductory Kit and One-Step, Self-Retracting Impressioning System. NoCord MegaBody Tray Material is designed to be used with Centrix’s NoCord™ Wash Material to help drive the NoCord Wash into the sulcus to displace gingiva and completely capture prep margins. NoCord Wash Material is the first wash material in the market that incorporates a hemostatic agent to control bleeding and fluid flows. It contains 15% alum (ammonium aluminum sulfate) that effectively closes cut capillaries controlling bleeding.Both NoCord Wash and NoCord MegaBody Tray Materials are formulated to work together as a system and should always be used together for optimal margins and final impression result.Kit (available in 2 or 10-pack) includes:NoCord MegaBody Tray Material (50mL)SuperMixer Mixing Tip, Teal Hub (6 for 2 pack or 12 for 10 pack)380mL Kit 1-pack includes:NoCord VPS MegaBody Tray Material (380mL)Bayonet Ring (1)SuperMixer Mixing Tips, 380 Yellow (10 pack)380mL Kit 2-pack includes:NoCord VPS MegaBody Tray Material (380mL)Bayonet Ring (1)Clinical Case Video",,1,,,https://www.centrixdental.com/nocord-megabody-tray-material.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoCord.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/m/e/megabody-380_2.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/m/e/megabody-380_2.jpg"
Centrixdental, 310287,Centrixdental, 310287,NoCord-380 Tray Material 2-Pack ($430.99) REF 310287,"NoCord MegaBody Tray Material is part of the NoCord™ VPS Introductory Kit and One-Step, Self-Retracting Impressioning System. NoCord MegaBody Tray Material is designed to be used with Centrix’s NoCord™ Wash Material to help drive the NoCord Wash into the sulcus to displace gingiva and completely capture prep margins. NoCord Wash Material is the first wash material in the market that incorporates a hemostatic agent to control bleeding and fluid flows. It contains 15% alum (ammonium aluminum sulfate) that effectively closes cut capillaries controlling bleeding.Both NoCord Wash and NoCord MegaBody Tray Materials are formulated to work together as a system and should always be used together for optimal margins and final impression result.Kit (available in 2 or 10-pack) includes:NoCord MegaBody Tray Material (50mL)SuperMixer Mixing Tip, Teal Hub (6 for 2 pack or 12 for 10 pack)380mL Kit 1-pack includes:NoCord VPS MegaBody Tray Material (380mL)Bayonet Ring (1)SuperMixer Mixing Tips, 380 Yellow (10 pack)380mL Kit 2-pack includes:NoCord VPS MegaBody Tray Material (380mL)Bayonet Ring (1)Clinical Case Video",,1,,,https://www.centrixdental.com/nocord-megabody-tray-material.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoCord.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/m/e/megabody-380_1_1.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/m/e/megabody-380_1_1.jpg"
Centrixdental, 310283,Centrixdental, 310283,NoCord-10-Pack ($299.99) REF 310283,"NoCord MegaBody Tray Material is part of the NoCord™ VPS Introductory Kit and One-Step, Self-Retracting Impressioning System. NoCord MegaBody Tray Material is designed to be used with Centrix’s NoCord™ Wash Material to help drive the NoCord Wash into the sulcus to displace gingiva and completely capture prep margins. NoCord Wash Material is the first wash material in the market that incorporates a hemostatic agent to control bleeding and fluid flows. It contains 15% alum (ammonium aluminum sulfate) that effectively closes cut capillaries controlling bleeding.Both NoCord Wash and NoCord MegaBody Tray Materials are formulated to work together as a system and should always be used together for optimal margins and final impression result.Kit (available in 2 or 10-pack) includes:NoCord MegaBody Tray Material (50mL)SuperMixer Mixing Tip, Teal Hub (6 for 2 pack or 12 for 10 pack)380mL Kit 1-pack includes:NoCord VPS MegaBody Tray Material (380mL)Bayonet Ring (1)SuperMixer Mixing Tips, 380 Yellow (10 pack)380mL Kit 2-pack includes:NoCord VPS MegaBody Tray Material (380mL)Bayonet Ring (1)Clinical Case Video",,1,,,https://www.centrixdental.com/nocord-megabody-tray-material.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoCord.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/9/1/910638-supermixers-yellow-bayonet-ring.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/9/1/910638-supermixers-yellow-bayonet-ring.jpg"
Centrixdental,310060-1,Centrixdental,310060-1,Tempit®,"Tempit prefilled tips let you inject direct-to-the-prep. No more messy spatulation, squeeze tubes or cross-contaminating jars.Ideal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit",,1,,,https://www.centrixdental.com/tempit.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/TempitEssentials.pdf,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempit.jpg
Centrixdental, 390010,Centrixdental, 390010,"ProxiDiscs-Diamond 1-sided, 4 pk ($95.99) REF 390010","Easier, Safer Contact ManagementProxiDiscs are stainless-steel proximal separator discs that help create space by adjusting tight contacts and by breaking through set cement, or by removing excess materials from interproximal areas. The smooth, round disc easily rolls through tight spaces. ProxiDiscs do not have serrated edges (“saw blades”) to protect enamel and tooth surfaces from the damage of a sawing action.Diamond ProxiDiscs have a fine diamond-coating on one side and are smooth on the other. After breaking through cement it can quickly remove excess material while protecting enamel on the adjacent tooth. Diamond ProxiDiscs also enable easier placement of matrix bands.Smooth ProxiDiscs are used to break contacts or to settle teeth when no removal of cement or enamel is desired. The thin, smooth disc easily slides between teeth.ProxiDiscs are so easy to use. Using a firm rocking motion, simply roll the ProxiDisc through the contact area with pressure to gently remove excess material trapped in interproximal area without damaging the restoration or enamel on both teeth.Unique design. Diamond-coating. Easy to use. Autoclavable. Centrix makes finishing and polishing easier.",,1,,,https://www.centrixdental.com/catalog/product/view/id/44/category/10/,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/ProxiDisc.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/d/i/diamond-coated-proxidisc_single_copy_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/d/i/diamond-coated-proxidisc_single_copy_1.png"
Centrixdental,910630,Centrixdental,910630,MiniMix Nozzles,"Our most-popular delivery format, the MiniMix unit-dose technology, eliminates waste and cross-contamination concerns. The smaller size is more easily maneuvered in the mouth, while the NeedleTube™ mixing tip enables easy application down canals in second and third molars. Patient-friendly, small format is less threatening and more comfortable for sensitive patients. Comes in a pack of 10 nozzles.",,1,Delivery Systems,,https://www.centrixdental.com/minimix-nozzles.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Encore-DC-MiniMix.pdf,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/m/i/minimix-nozzles_910630_medium_1.png
Centrixdental, 310284,Centrixdental, 310284,NoCord-10-Pack ($299.99) REF 310284,"NoCord™ Wash Material is part of the NoCord™ VPS Introductory Kit and One-Step, Self-Retracting Impressioning System. NoCord Wash Material is the first wash material to incorporate a hemostatic agent to control bleeding and fluid flows. It is a low viscosity, light body VPS material that retracts the gingiva and stops fluid flow when the compressive action of the high viscosity, NoCord™ MegaBody™ Tray Material is applied.NoCord™ Wash also includes 15% alum (ammonium aluminum sulfate) as an astringent agent to control bleeding as a further measure to keep the site dry and to save steps and time. Having exposed the sub-gingival margin, NoCord Wash then cures with MegaBody Tray Material to provide a high detail, low shrinkage, clear, final impression.Kit (available in 2 or 10-pack) includes:NoCord Wash Material (50mL)SuperMixer™ Mixing Tip, Yellow Hub with 18 gauge green hub stainless steel tip (6 for 2 pack or 12 for 10 pack)Clinical Case Video",,1,,,https://www.centrixdental.com/nocord-wash-material.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoCord.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/9/9/997291_nocord_washcartridge_1.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/9/9/997291_nocord_washcartridge_1.jpg"
Centrixdental,310521,Centrixdental,310521,Access,"Access Automix Temporary Cement is the perfect choice for longer-term temporary use. The automix formula sets to a permanent  semi-elastic state for better resiliency, minimal cleanup and easy removal. Eugenol-free, Access Automix Temporary Cement won’t interfere with bonding agents or other resin materials that may be used in the final restoration. It’s the perfect cement for use with Access Crown® and bis-acryl composite resin.Safe, simple adhesion and easy removalCalcium hydroxide provides bacteriostatic effect on moldLow film thickness, flows and places easilyAesthetically pleasing shade matchDelivers the perfect mix every timeContains: 1 x 5mL AutoMix Cartridge and 10 Brown Hub Mixing Nozzles",,1,,,https://www.centrixdental.com/access-temporary-cement.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Access-Temp-Cement.pdf,https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/a/c/access-temp-cement.png
Centrixdental, 360092,Centrixdental, 360092,"LolliCaine-120 units, Mint ($70.99) REF 360092","LolliCaine is a Fast-acting 20% Benzocaine Gel that Tastes Great!LolliCaine is designed to provide fast, temporary relief during periodontal curettage, local injections, scaling, root planing and other dental procedures. Available in four flavors (Bubble Gum, Cherry, Mint, and Piña Colada), with no bitter aftertaste.Contains 20% benzocaine gelRapid onset plus great tastePerfect “take-home” pack to treat patients’ post-op discomfortAvailable in 4 flavors: Bubble Gum, Cherry, Mint, and Piña ColadaOur Packaging Helps Control Material Costs Our unique LolliPack packaging reduces cross-contamination and eliminates over-dosing waste.Unit-dose LolliPack:Eliminates unused gel - place LolliCaine on every tray and if not used it can get wiped clean and go back into inventoryEasy “take-home” treatment for post-op discomfortEliminates over-dose wasteEliminates cross-contaminationIdeal Applications:Prior to local anesthetic placementOn denture soresDuring rubber dam clamp placementDuring deep scaling or root planingHome care relief of oral lesions, prosthetics, orthodontic appliances and various dental procedure discomforts",,1,,,https://www.centrixdental.com/lollicaine.html,https://www.centrixdental.com/media/wysiwyg/product-literature/LolliCaine.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/l/o/lollicaine_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/l/o/lollicaine_1.png"
Centrixdental, 360094,Centrixdental, 360094,"LolliCaine-120 units, Piña Colada ($70.99) REF 360094","LolliCaine is a Fast-acting 20% Benzocaine Gel that Tastes Great!LolliCaine is designed to provide fast, temporary relief during periodontal curettage, local injections, scaling, root planing and other dental procedures. Available in four flavors (Bubble Gum, Cherry, Mint, and Piña Colada), with no bitter aftertaste.Contains 20% benzocaine gelRapid onset plus great tastePerfect “take-home” pack to treat patients’ post-op discomfortAvailable in 4 flavors: Bubble Gum, Cherry, Mint, and Piña ColadaOur Packaging Helps Control Material Costs Our unique LolliPack packaging reduces cross-contamination and eliminates over-dosing waste.Unit-dose LolliPack:Eliminates unused gel - place LolliCaine on every tray and if not used it can get wiped clean and go back into inventoryEasy “take-home” treatment for post-op discomfortEliminates over-dose wasteEliminates cross-contaminationIdeal Applications:Prior to local anesthetic placementOn denture soresDuring rubber dam clamp placementDuring deep scaling or root planingHome care relief of oral lesions, prosthetics, orthodontic appliances and various dental procedure discomforts",,1,,,https://www.centrixdental.com/lollicaine.html,https://www.centrixdental.com/media/wysiwyg/product-literature/LolliCaine.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/l/o/lollicaine_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/l/o/lollicaine_1_1.png"
Centrixdental, 360090,Centrixdental, 360090,"LolliCaine-120 units, Cherry ($70.99) REF 360090","LolliCaine is a Fast-acting 20% Benzocaine Gel that Tastes Great!LolliCaine is designed to provide fast, temporary relief during periodontal curettage, local injections, scaling, root planing and other dental procedures. Available in four flavors (Bubble Gum, Cherry, Mint, and Piña Colada), with no bitter aftertaste.Contains 20% benzocaine gelRapid onset plus great tastePerfect “take-home” pack to treat patients’ post-op discomfortAvailable in 4 flavors: Bubble Gum, Cherry, Mint, and Piña ColadaOur Packaging Helps Control Material Costs Our unique LolliPack packaging reduces cross-contamination and eliminates over-dosing waste.Unit-dose LolliPack:Eliminates unused gel - place LolliCaine on every tray and if not used it can get wiped clean and go back into inventoryEasy “take-home” treatment for post-op discomfortEliminates over-dose wasteEliminates cross-contaminationIdeal Applications:Prior to local anesthetic placementOn denture soresDuring rubber dam clamp placementDuring deep scaling or root planingHome care relief of oral lesions, prosthetics, orthodontic appliances and various dental procedure discomforts",,1,,,https://www.centrixdental.com/lollicaine.html,https://www.centrixdental.com/media/wysiwyg/product-literature/LolliCaine.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/l/o/lollicaine_1_2.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/l/o/lollicaine_1_2.png"
Centrixdental, 310157,Centrixdental, 310157,NoMIX-NoMIX Take-Home Kit ($84.99) REF 310157,"NoMIX is a single-component, moisture-activated temporary cement ideal for short-term applications. It is fully compatible with acrylic, composite, PFM and ceramic materials. NoMIX requires no mixing whatsoever. Simply apply to the inside of the provisional and affix to a moist tooth surface. NoMIX expands slightly upon setting for a tight seal, and is easy to clean off prior to permanent cementation.NoMIX take-home applicators eliminate those late-night “emergency” calls or unscheduled office visits that disrupt the day. If a temp dislodges, patients can use professional-strength NoMIX and reseat the unit.Easy to use, dispense, clean and remove from prepSyringe delivery for chairside applicationTake-home applicators for patient use emergenciesExpands slightly upon setting for a tight margin sealLow film thicknessEugenol-free so it won’t interfere with resin placementsNoMIX Take-home Display Kit contains: 50 x .50gr unit-dose take-home applicators NoMIX Starter Kit contains: 6 x 1mL prefilled syringes, 30 syringe tips and 24 x .50gr unit-dose take-home applicatorsNoMIX Syringe Refill Kit contains: 12 x 1ml prefilled syringes, plus 60 syringe tipsNoMIX Syringe Tips: 30 syringe tips",,1,,,https://www.centrixdental.com/nomix.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoMix.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/n/o/nomix-syrinhe-tip_1_1_1.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/n/o/nomix-syrinhe-tip_1_1_1.png"
Centrixdental,  310520,Centrixdental,  310520,NoMIX-NoMIX Starter Kit ($150.99) REF  310520,"NoMIX is a single-component, moisture-activated temporary cement ideal for short-term applications. It is fully compatible with acrylic, composite, PFM and ceramic materials. NoMIX requires no mixing whatsoever. Simply apply to the inside of the provisional and affix to a moist tooth surface. NoMIX expands slightly upon setting for a tight seal, and is easy to clean off prior to permanent cementation.NoMIX take-home applicators eliminate those late-night “emergency” calls or unscheduled office visits that disrupt the day. If a temp dislodges, patients can use professional-strength NoMIX and reseat the unit.Easy to use, dispense, clean and remove from prepSyringe delivery for chairside applicationTake-home applicators for patient use emergenciesExpands slightly upon setting for a tight margin sealLow film thicknessEugenol-free so it won’t interfere with resin placementsNoMIX Take-home Display Kit contains: 50 x .50gr unit-dose take-home applicators NoMIX Starter Kit contains: 6 x 1mL prefilled syringes, 30 syringe tips and 24 x .50gr unit-dose take-home applicatorsNoMIX Syringe Refill Kit contains: 12 x 1ml prefilled syringes, plus 60 syringe tipsNoMIX Syringe Tips: 30 syringe tips",,1,,,https://www.centrixdental.com/nomix.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/NoMix.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/2/9/290040-nomix-syringe.png,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/2/9/290040-nomix-syringe.png"
Centrixdental, 310060,Centrixdental, 310060,Tempit-Tempit ($79.99) REF 310060,"Just as permanent restorations demand specific materials for different needs, temporary restorations also have different requirements, demanding the right material for each case.Centrix offers four specific and proven temporary filling material formulas, providing optimal results in any clinical situation. Each Tempit product is packaged in pre-filled unit-dose tips so it can be delivered precisely and perfectly every time, directly into the prep using any Centrix C/R Gun.Select the right Tempit formula for each case, snap the tip into the gun and simply inject into the prep. This unique delivery system requires no mixing, spatulation or messy placement. Tempit saves time, reduces waste and provides the right filling material for each patient’s need and every temporary application.Tempit®Moisture-Activated Temporary Filling and Sealing MaterialIdeal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of TempitTempit®-EMoisture-Activated Temporary Filling and Sealing Material with EugenolPalliative eugenol formulation for temporary filling use, especially in cases of reversible pulpal inflammation.Anti-inflammatory and local anesthetic effects help facilitate pulpal healing.Moisture activated, sets in five minutes.Expands slightly when set to seal out microleakage and bacterial ingress.Contains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit-ETempit® L/CLight-Activated, Flexible Temporary Restorative MaterialSets firm yet flexiblePerfect for indirect restorations, inlays/onlaysSeals implant screw access openingsEasily removed with an explorer without damaging the margins, no bur requiredLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredCan be used to cover sharp orthodontic bracketsContains: 30 x .25g prefilled tips of Tempit L/CTempit® Ultra-FLight-Activated, Rigid Longer-term Temporary Restorative Material with FluoridePerfect for longer-term temporariesHigh compressive strength for bruxersIdeal for tooth-colored restorations in deciduous teethRigid, harder-wearing material, non-eugenol formula with fluoride releaseLess solubility than reinforced ZOE intermediate restorative materialLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredContains: 30 x .20g prefilled tips of Tempit Ultra-FTempit® EssentialsFour Products in One KitFour proven temporary filling and sealing materials for every temporary clinical case.Contains: 5 x .35g prefilled tips of Tempit, 5 x .35g prefilled tips of Tempit-E, 5 x .25g prefilled tips of Tempit L/C, 5 x .20g prefilled tips of Tempit Ultra-F",,1,,,https://www.centrixdental.com/tempit-family.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Tempit.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_5.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_5.jpg"
Centrixdental, 310031,Centrixdental, 310031,Tempit-Tempit-E ($79.99) REF 310031,"Just as permanent restorations demand specific materials for different needs, temporary restorations also have different requirements, demanding the right material for each case.Centrix offers four specific and proven temporary filling material formulas, providing optimal results in any clinical situation. Each Tempit product is packaged in pre-filled unit-dose tips so it can be delivered precisely and perfectly every time, directly into the prep using any Centrix C/R Gun.Select the right Tempit formula for each case, snap the tip into the gun and simply inject into the prep. This unique delivery system requires no mixing, spatulation or messy placement. Tempit saves time, reduces waste and provides the right filling material for each patient’s need and every temporary application.Tempit®Moisture-Activated Temporary Filling and Sealing MaterialIdeal for endo access openings and short-term temporariesMoisture-activated, sets in 5 minutes or lessExpands slightly when set, seals out microleakage and bacterial ingressContains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of TempitTempit®-EMoisture-Activated Temporary Filling and Sealing Material with EugenolPalliative eugenol formulation for temporary filling use, especially in cases of reversible pulpal inflammation.Anti-inflammatory and local anesthetic effects help facilitate pulpal healing.Moisture activated, sets in five minutes.Expands slightly when set to seal out microleakage and bacterial ingress.Contains calcium sulfate and zinc oxideContains: 30 x .35g prefilled tips of Tempit-ETempit® L/CLight-Activated, Flexible Temporary Restorative MaterialSets firm yet flexiblePerfect for indirect restorations, inlays/onlaysSeals implant screw access openingsEasily removed with an explorer without damaging the margins, no bur requiredLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredCan be used to cover sharp orthodontic bracketsContains: 30 x .25g prefilled tips of Tempit L/CTempit® Ultra-FLight-Activated, Rigid Longer-term Temporary Restorative Material with FluoridePerfect for longer-term temporariesHigh compressive strength for bruxersIdeal for tooth-colored restorations in deciduous teethRigid, harder-wearing material, non-eugenol formula with fluoride releaseLess solubility than reinforced ZOE intermediate restorative materialLight-activated, sets in 40 seconds or lessNo etching or bonding agent requiredContains: 30 x .20g prefilled tips of Tempit Ultra-FTempit® EssentialsFour Products in One KitFour proven temporary filling and sealing materials for every temporary clinical case.Contains: 5 x .35g prefilled tips of Tempit, 5 x .35g prefilled tips of Tempit-E, 5 x .25g prefilled tips of Tempit L/C, 5 x .20g prefilled tips of Tempit Ultra-F",,1,,,https://www.centrixdental.com/tempit-family.html,https://www.centrixdental.com/pub/media/wysiwyg/product-literature/Tempit.pdf,"https://www.centrixdental.com/media/catalog/product/cache/1/image/1000x1240/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_4.jpg,https://www.centrixdental.com/media/catalog/product/cache/1/image/e9c3970ab036de70892d86c6d221abfe/t/e/tempitessentialskit_4.jpg"
